sex,age,mrd,educ,cworker,region,race,earnings,height,weight,occupation
0,31,6,12,1,3,2,28560.38672,60,160,1
0,47,1,14,6,4,1,33712.96875,62,150,1
0,48,1,14,1,1,1,33712.96875,64,120,1
0,34,6,12,2,3,1,84054.75,64,230,1
0,26,1,14,1,1,1,33712.96875,65,135,1
0,60,4,14,1,4,1,23362.87305,67,150,1
0,32,1,12,1,2,1,44152.16016,62,125,1
0,25,1,12,1,3,1,44152.16016,65,158,1
0,48,1,14,1,4,1,84054.75,60,501,1
0,30,1,16,1,2,1,38925.33594,64,140,1
0,27,1,16,1,3,1,84054.75,66,145,1
0,33,1,16,1,1,3,84054.75,62,150,1
0,25,6,16,1,1,1,84054.75,61,115,1
0,37,1,13,1,3,1,84054.75,63,501,1
0,40,3,15,1,1,1,84054.75,65,130,1
0,44,1,12,2,1,1,84054.75,65,501,1
0,42,4,14,2,3,2,20305.50977,66,255,1
0,39,4,12,4,4,1,84054.75,65,150,1
0,50,1,13,6,4,4,49430.10938,64,110,1
0,47,4,17,1,3,1,84054.75,63,116,1
0,26,1,16,1,3,4,84054.75,61,105,1
0,37,1,12,1,1,1,33712.96875,68,140,1
0,40,4,16,1,2,1,38925.33594,70,160,1
0,45,1,13,1,2,1,84054.75,63,115,1
0,39,4,14,1,4,1,23362.87305,67,130,1
0,28,1,11,1,4,1,84054.75,65,142,1
0,25,1,12,1,3,1,38925.33594,65,130,1
0,53,4,12,6,3,4,16081.58789,68,200,1
0,35,1,13,1,2,1,84054.75,65,120,1
0,48,4,13,3,2,2,16081.58789,66,140,1
0,53,1,13,2,4,1,84054.75,61,145,1
0,37,1,13,1,1,1,84054.75,62,160,1
0,46,1,16,3,3,3,49430.10938,61,175,1
0,30,1,17,4,1,3,84054.75,63,140,1
0,35,1,15,1,2,1,84054.75,66,117,1
0,39,4,16,1,4,1,84054.75,66,140,1
0,37,1,16,1,4,1,84054.75,64,130,1
0,28,1,14,1,4,1,49430.10938,65,118,1
0,36,1,16,6,3,1,20305.50977,67,120,1
0,30,4,16,4,3,4,23362.87305,67,106,1
0,58,6,17,1,2,1,49430.10938,68,185,1
0,41,1,16,1,2,1,84054.75,65,140,1
0,32,6,16,2,3,1,44152.16016,65,190,1
0,47,6,16,4,4,3,84054.75,60,250,1
0,28,1,13,1,3,1,44152.16016,65,115,1
0,29,4,16,1,2,1,28560.38672,66,210,1
0,34,4,12,1,3,3,9857.505859,62,138,1
0,27,6,13,1,2,4,23362.87305,64,110,1
0,58,4,16,5,3,1,84054.75,63,136,1
0,47,4,14,4,1,2,28560.38672,65,250,1
0,34,1,12,1,1,1,28560.38672,64,110,1
0,25,1,15,3,1,1,84054.75,64,165,1
0,61,1,16,6,1,1,84054.75,66,175,1
0,27,1,14,1,4,1,23362.87305,61,110,1
0,45,1,14,1,1,1,23362.87305,64,145,1
0,52,4,12,1,3,2,14021.39453,63,160,1
0,42,1,12,1,4,3,84054.75,63,135,1
0,59,1,16,1,3,1,84054.75,63,125,1
0,46,1,13,1,3,1,38925.33594,62,155,1
0,45,1,16,2,3,2,84054.75,63,140,1
0,49,1,16,5,4,1,84054.75,63,145,1
0,26,6,12,1,1,1,15081.97559,66,150,1
0,31,6,16,1,1,1,38925.33594,63,120,1
0,47,1,12,4,2,1,84054.75,64,180,1
0,27,4,12,1,3,1,20305.50977,69,135,1
0,38,4,14,2,3,1,38925.33594,64,125,1
0,29,6,12,4,3,1,38925.33594,69,154,1
0,44,1,11,1,2,1,84054.75,64,230,1
0,28,1,14,1,2,1,84054.75,64,117,1
0,34,1,16,1,3,3,84054.75,68,165,1
0,52,4,13,1,1,1,38925.33594,62,135,1
0,55,1,12,1,1,1,33712.96875,64,135,1
0,54,1,12,2,2,1,84054.75,66,168,1
0,29,1,16,1,1,2,84054.75,62,140,1
0,34,1,15,3,2,1,84054.75,62,128,1
0,25,6,16,1,1,1,84054.75,65,125,1
0,36,1,13,1,2,1,84054.75,65,240,1
0,52,1,12,2,3,1,49430.10938,61,140,1
0,46,1,13,1,3,1,84054.75,64,125,1
0,28,1,14,1,2,1,20305.50977,65,113,1
0,41,6,14,1,1,1,84054.75,65,150,1
0,29,1,16,1,4,3,84054.75,62,174,1
0,38,1,12,1,2,1,49430.10938,63,110,1
0,40,4,18,5,4,1,84054.75,63,160,1
0,60,3,12,1,1,1,44152.16016,66,160,1
0,25,1,12,1,4,2,23362.87305,64,137,1
0,43,1,14,1,3,2,84054.75,64,130,1
0,47,1,15,3,4,1,84054.75,62,150,1
0,45,1,17,1,3,1,84054.75,66,122,1
0,49,4,17,1,2,1,84054.75,68,132,1
0,48,1,14,1,2,1,28560.38672,61,140,1
0,50,3,12,1,3,2,84054.75,63,160,1
0,26,1,18,1,3,1,49430.10938,64,115,1
0,38,4,16,1,2,1,33712.96875,66,135,1
0,49,1,13,3,3,1,84054.75,66,200,1
0,35,1,14,1,3,1,44152.16016,69,140,1
0,48,1,13,3,3,1,44152.16016,66,501,1
0,36,1,18,1,2,1,84054.75,64,501,1
0,46,1,17,1,1,1,84054.75,66,158,1
0,41,1,17,1,2,3,84054.75,67,150,1
0,42,1,13,2,4,1,84054.75,70,155,1
0,25,6,16,1,4,1,33712.96875,67,135,1
0,53,1,16,1,4,1,84054.75,68,160,1
0,31,1,12,1,4,3,38925.33594,63,184,1
0,46,1,16,1,2,1,84054.75,65,120,1
0,60,1,12,1,4,1,84054.75,65,180,1
0,26,6,14,5,4,1,84054.75,64,120,1
0,25,6,16,1,4,1,49430.10938,67,140,1
0,29,6,17,6,1,3,23362.87305,68,140,1
0,30,1,12,1,2,1,33712.96875,64,150,1
0,27,4,14,2,4,2,16081.58789,60,112,1
0,41,1,14,1,4,1,28560.38672,65,114,1
0,53,1,12,1,3,1,84054.75,65,118,1
0,37,1,16,1,1,1,84054.75,62,125,1
0,50,4,18,4,2,1,84054.75,63,165,1
0,33,1,14,1,4,1,84054.75,66,180,1
0,49,1,12,2,4,1,44152.16016,65,140,1
0,32,1,16,4,3,1,84054.75,68,176,1
0,25,1,14,1,1,1,84054.75,67,145,1
0,34,1,16,6,3,1,84054.75,72,155,1
0,54,1,16,1,2,1,84054.75,65,115,1
0,27,6,16,1,4,4,28560.38672,64,125,1
0,62,1,16,2,3,3,84054.75,64,150,1
0,31,6,17,1,3,4,49430.10938,60,147,1
0,29,1,13,6,3,1,84054.75,66,125,1
0,40,4,17,1,1,1,33712.96875,63,160,1
0,44,5,12,1,3,1,16081.58789,64,150,1
0,28,1,17,1,1,1,84054.75,68,125,1
0,27,1,16,1,3,2,84054.75,61,135,1
0,49,4,14,1,1,1,28560.38672,66,175,1
0,58,4,12,2,4,1,44152.16016,67,175,1
0,50,4,12,1,4,1,44152.16016,63,145,1
0,31,1,13,1,4,4,84054.75,63,130,1
0,25,6,16,1,4,1,16081.58789,65,130,1
0,36,1,16,4,2,1,84054.75,64,110,1
0,31,2,16,1,3,1,84054.75,62,125,1
0,31,1,12,1,3,1,38925.33594,62,120,1
0,38,1,12,3,3,1,44152.16016,68,145,1
0,43,4,15,6,1,1,49430.10938,68,140,1
0,30,6,16,1,2,1,38925.33594,64,110,1
0,30,6,16,1,2,1,10865.42871,61,114,1
0,39,6,18,1,2,1,84054.75,61,118,1
0,40,4,18,3,3,1,33712.96875,64,122,1
0,29,1,12,1,3,1,49430.10938,58,180,1
0,28,4,12,1,1,1,44152.16016,63,103,1
0,38,4,13,1,3,1,23362.87305,64,120,1
0,55,1,13,1,3,1,84054.75,66,148,1
0,32,1,14,2,4,1,44152.16016,65,130,1
0,43,3,15,1,3,1,28560.38672,67,125,1
0,48,6,12,1,1,1,84054.75,68,120,1
0,37,4,12,1,2,1,23362.87305,62,214,1
0,44,1,12,1,4,1,84054.75,64,132,1
0,47,1,16,2,2,1,84054.75,68,160,1
0,57,1,12,3,3,1,84054.75,66,160,1
0,49,1,18,1,3,2,84054.75,67,190,1
0,26,1,16,1,1,1,33712.96875,62,110,1
0,46,1,18,1,3,1,84054.75,67,140,1
0,51,1,16,1,3,1,84054.75,66,230,1
0,32,1,16,1,4,3,84054.75,67,165,1
0,37,1,16,3,1,1,28560.38672,61,120,1
0,40,1,15,1,4,1,84054.75,69,159,1
0,43,1,14,1,1,1,84054.75,64,140,1
0,39,1,16,1,2,1,84054.75,68,125,1
0,29,4,12,1,4,1,84054.75,66,143,1
0,36,4,16,1,2,1,23362.87305,63,140,1
0,36,5,18,1,2,2,84054.75,68,147,1
0,41,4,12,1,3,1,38925.33594,67,138,1
0,28,1,16,3,4,1,49430.10938,66,147,1
0,44,4,16,3,3,1,33712.96875,62,100,1
0,30,1,12,1,4,1,84054.75,62,165,1
0,37,1,17,1,3,1,38925.33594,65,140,1
0,44,4,15,4,2,1,15081.97559,66,180,1
0,61,1,12,5,4,1,44152.16016,62,170,1
0,47,1,16,1,1,1,84054.75,66,145,1
0,35,1,13,1,3,1,49430.10938,66,135,1
0,35,1,12,2,3,2,84054.75,64,210,1
0,28,1,16,1,2,1,38925.33594,63,140,1
0,40,1,14,1,2,1,84054.75,66,130,1
0,33,1,16,1,4,4,84054.75,61,110,1
0,48,1,14,4,3,1,38925.33594,66,501,1
0,32,6,12,4,4,1,23362.87305,63,185,1
0,42,1,14,1,2,1,84054.75,62,130,1
0,52,4,14,1,3,2,33712.96875,69,150,1
0,44,1,16,1,4,1,84054.75,68,148,1
0,47,1,14,6,3,1,84054.75,64,180,1
0,39,1,16,1,4,1,84054.75,62,160,1
0,44,1,14,2,3,2,84054.75,65,130,1
0,39,1,12,1,2,1,44152.16016,63,145,1
0,34,1,12,1,3,1,28560.38672,67,125,1
0,43,4,19,1,3,1,38925.33594,64,140,1
0,37,1,16,3,1,2,84054.75,68,150,1
0,37,4,18,3,3,4,38925.33594,63,150,1
0,44,1,12,1,2,1,44152.16016,66,185,1
0,48,1,12,1,1,1,44152.16016,63,115,1
0,37,4,17,1,4,1,84054.75,65,115,1
0,37,1,12,1,4,1,23362.87305,68,163,1
0,34,1,16,2,1,1,84054.75,64,170,1
0,52,1,16,1,4,1,84054.75,64,185,1
0,36,1,18,1,1,1,84054.75,67,128,1
0,35,1,18,5,4,1,84054.75,68,135,1
0,30,5,16,1,3,1,84054.75,64,115,1
0,31,6,17,1,2,1,38925.33594,68,155,1
0,37,1,14,6,1,1,84054.75,67,190,1
0,44,1,12,1,3,1,84054.75,62,175,1
0,30,1,12,1,1,1,84054.75,62,105,1
0,34,1,14,1,4,1,84054.75,66,173,1
0,34,1,12,1,2,1,38925.33594,60,110,1
0,52,1,16,1,4,2,84054.75,63,140,1
0,60,3,13,1,3,1,44152.16016,66,150,1
0,43,1,12,1,3,3,84054.75,59,118,1
0,29,1,16,1,1,1,20305.50977,71,145,1
0,46,4,14,1,1,1,28560.38672,64,135,1
0,34,1,16,1,3,1,84054.75,62,120,1
0,36,1,18,1,1,1,84054.75,65,130,1
0,43,4,12,1,2,2,20305.50977,67,155,1
0,42,1,14,4,4,1,84054.75,66,145,1
0,36,1,16,1,3,1,33712.96875,70,165,1
0,25,1,15,1,3,1,44152.16016,64,135,1
0,36,1,12,1,3,1,84054.75,68,136,1
0,39,1,15,1,3,1,84054.75,66,158,1
0,62,3,12,6,2,1,18168.8418,65,145,1
0,36,1,12,1,3,3,84054.75,63,140,1
0,47,1,14,1,3,1,33712.96875,66,125,1
0,50,6,17,2,1,1,49430.10938,62,113,1
0,40,1,14,1,3,2,84054.75,63,115,1
0,47,1,14,6,3,1,49430.10938,64,130,1
0,59,6,12,1,1,1,10865.42871,65,119,1
0,46,4,18,1,2,1,84054.75,66,116,1
0,50,1,12,2,3,1,49430.10938,66,185,1
0,60,4,12,1,3,1,33712.96875,61,178,1
0,25,1,13,1,3,1,23362.87305,68,150,1
0,31,6,18,2,3,1,49430.10938,63,114,1
0,45,6,16,1,3,3,33712.96875,62,264,1
0,57,1,2,6,3,3,4726.391113,61,145,1
0,57,1,12,1,2,1,84054.75,63,140,1
0,39,1,13,3,4,4,44152.16016,62,160,1
0,46,1,16,1,4,1,84054.75,65,179,1
0,46,1,16,1,1,1,84054.75,63,114,1
0,36,4,16,1,3,1,44152.16016,69,127,1
0,43,1,18,3,2,1,84054.75,63,125,1
0,52,3,12,1,2,1,38925.33594,67,135,1
0,45,4,16,2,1,1,84054.75,69,175,1
0,37,1,16,3,4,1,84054.75,63,135,1
0,26,6,2,4,1,2,18168.8418,63,105,1
0,26,1,17,1,3,1,49430.10938,67,130,1
0,29,1,14,1,2,1,38925.33594,67,150,1
0,33,5,12,1,3,1,38925.33594,65,125,1
0,27,1,14,1,2,1,84054.75,64,128,1
0,46,1,12,1,2,1,84054.75,67,155,1
0,41,1,12,1,4,1,84054.75,67,140,1
0,43,6,18,1,2,1,84054.75,64,140,1
0,55,1,14,3,2,1,84054.75,63,180,1
0,52,4,14,1,3,2,84054.75,62,134,1
0,52,1,15,1,2,1,38925.33594,67,170,1
0,42,1,12,1,3,1,49430.10938,62,130,1
0,46,1,9,1,4,1,44152.16016,64,120,1
0,49,1,16,1,3,1,84054.75,66,130,1
0,37,4,12,1,1,1,28560.38672,66,160,1
0,41,3,17,1,1,1,84054.75,62,135,1
0,51,1,17,2,3,1,84054.75,65,150,1
0,27,4,12,1,3,1,16081.58789,61,140,1
0,56,1,11,1,4,1,84054.75,62,150,1
0,60,4,18,4,1,1,84054.75,60,125,1
0,37,1,14,1,3,1,44152.16016,60,170,1
0,56,4,12,2,3,1,49430.10938,64,123,1
0,55,4,15,1,2,1,16081.58789,64,165,1
0,26,6,16,1,2,1,38925.33594,70,150,1
0,34,1,12,1,2,1,23362.87305,66,200,1
0,42,1,17,4,4,1,84054.75,66,180,1
0,59,4,15,4,4,1,28560.38672,67,124,1
0,46,1,12,1,3,1,84054.75,69,165,1
0,52,1,12,3,1,1,49430.10938,61,115,1
0,36,1,12,1,1,1,84054.75,65,165,1
0,37,4,17,1,4,1,84054.75,62,140,1
0,43,4,14,2,4,2,49430.10938,63,501,1
0,49,4,16,3,2,1,38925.33594,68,140,1
0,34,1,16,2,3,2,44152.16016,67,178,1
0,51,4,18,4,4,2,84054.75,65,128,1
0,39,4,16,1,1,1,44152.16016,62,100,1
0,30,5,12,1,2,1,9857.505859,62,193,1
0,34,2,14,2,1,1,28560.38672,62,112,1
0,30,1,16,1,2,1,38925.33594,70,155,1
0,61,3,13,3,2,1,38925.33594,66,140,1
0,48,4,14,1,3,1,23362.87305,66,130,1
0,41,1,16,4,3,2,84054.75,66,135,1
0,39,4,18,1,1,1,84054.75,66,134,1
0,39,1,14,1,3,1,44152.16016,66,200,1
0,46,1,16,1,4,1,84054.75,70,130,1
0,28,4,16,1,3,1,44152.16016,66,110,1
0,48,1,12,4,1,1,44152.16016,60,180,1
0,58,1,13,1,4,1,84054.75,64,140,1
0,29,1,12,6,2,1,23362.87305,68,120,1
0,34,6,16,3,2,2,23362.87305,69,140,1
0,39,1,16,1,4,1,84054.75,65,175,1
0,26,1,14,1,2,1,84054.75,61,130,1
0,57,1,12,1,1,1,28560.38672,61,141,1
0,29,1,16,1,2,1,84054.75,66,128,1
0,59,1,12,6,1,1,33712.96875,63,104,1
0,33,1,16,6,2,1,20305.50977,66,121,1
0,39,1,15,3,4,1,84054.75,64,165,1
0,48,4,17,3,1,1,84054.75,66,170,1
0,55,1,12,3,2,1,49430.10938,65,140,1
0,35,2,12,3,3,1,84054.75,65,175,1
0,41,1,16,1,2,1,84054.75,71,200,1
0,37,1,18,3,2,1,84054.75,63,110,1
0,46,1,16,1,3,1,84054.75,60,132,1
0,38,1,18,3,3,1,84054.75,64,135,1
0,53,4,17,1,3,1,33712.96875,68,150,1
0,45,1,12,1,2,1,84054.75,65,140,1
0,43,6,15,6,4,1,84054.75,65,160,1
0,53,6,12,1,3,1,49430.10938,67,150,1
0,54,3,15,1,3,1,44152.16016,67,119,1
0,35,4,12,1,4,1,49430.10938,65,125,1
0,32,6,18,1,4,1,49430.10938,64,145,1
0,27,6,16,1,1,1,33712.96875,64,130,1
0,28,1,12,5,3,3,84054.75,63,185,1
0,36,1,16,1,1,1,84054.75,64,150,1
0,48,3,16,1,2,1,49430.10938,67,130,1
0,47,4,18,1,3,1,49430.10938,64,120,1
0,32,1,16,1,4,1,38925.33594,66,175,1
0,41,1,12,1,2,1,84054.75,65,150,1
0,38,1,16,1,4,4,84054.75,64,118,1
0,50,4,18,2,3,1,84054.75,67,190,1
0,47,1,12,3,2,1,84054.75,64,150,1
0,46,1,12,4,4,4,84054.75,62,167,1
0,33,1,16,1,3,3,84054.75,62,150,1
0,47,4,16,1,2,1,38925.33594,63,175,1
0,38,4,15,3,1,1,44152.16016,62,137,1
0,44,1,18,4,3,1,84054.75,60,195,1
0,25,6,16,1,4,1,33712.96875,66,130,1
0,49,1,12,1,4,1,84054.75,69,126,1
0,39,6,16,1,2,1,84054.75,63,200,1
0,41,1,16,1,3,1,84054.75,68,135,1
0,41,1,18,1,2,1,84054.75,63,135,1
0,41,1,16,4,3,1,84054.75,64,157,1
0,29,1,13,2,3,1,84054.75,67,128,1
0,34,1,13,1,4,1,84054.75,66,130,1
0,42,1,18,4,3,1,84054.75,63,125,1
0,45,1,12,1,4,1,84054.75,67,155,1
0,43,1,16,5,3,1,84054.75,62,140,1
0,38,1,12,1,4,1,84054.75,69,145,1
0,51,4,14,1,4,1,84054.75,68,140,1
0,36,1,12,1,2,1,44152.16016,67,200,1
0,63,6,18,4,3,1,84054.75,67,236,1
0,50,1,9,6,3,1,44152.16016,66,170,1
0,33,1,16,1,1,1,84054.75,66,120,1
0,33,1,12,1,1,1,49430.10938,66,134,1
0,45,4,13,2,3,1,84054.75,65,200,1
0,33,1,14,4,2,1,38925.33594,64,170,1
0,30,6,12,2,3,2,38925.33594,64,130,1
0,47,1,14,3,4,1,84054.75,60,136,1
0,36,1,16,1,2,1,84054.75,66,145,1
0,44,4,12,1,3,3,28560.38672,62,118,1
0,35,1,12,1,2,4,33712.96875,63,185,1
0,46,1,14,1,2,2,49430.10938,60,135,1
0,44,1,12,6,3,1,84054.75,64,150,1
0,33,1,15,1,1,2,44152.16016,67,209,1
0,28,6,17,3,1,1,38925.33594,63,145,1
0,39,6,17,3,1,1,44152.16016,67,170,1
0,31,1,12,1,3,1,44152.16016,67,130,1
0,45,1,12,4,2,1,28560.38672,65,185,1
0,26,1,15,3,2,1,84054.75,67,143,1
0,27,1,12,1,3,2,49430.10938,62,145,1
0,33,1,14,1,4,1,84054.75,66,138,1
0,34,6,14,3,2,1,23362.87305,62,145,1
0,44,1,16,6,2,1,84054.75,65,120,1
0,50,1,12,1,3,1,49430.10938,64,130,1
0,40,1,17,1,1,1,84054.75,64,135,1
0,26,1,11,1,4,1,20305.50977,64,120,1
0,50,6,14,2,3,2,33712.96875,63,160,1
0,28,1,12,1,4,3,84054.75,66,180,1
0,36,4,14,2,3,2,84054.75,62,145,1
0,35,6,14,1,2,1,19237.19531,68,132,1
0,32,1,15,1,3,3,84054.75,62,130,1
0,48,1,12,1,3,1,84054.75,66,168,1
0,61,1,18,4,2,1,84054.75,64,130,1
0,28,5,12,1,2,4,23362.87305,67,180,1
0,34,1,12,1,3,1,84054.75,68,170,1
0,45,4,16,1,1,1,84054.75,66,145,1
0,44,3,14,1,3,3,33712.96875,72,185,1
0,40,4,13,1,4,1,28560.38672,66,135,1
0,36,1,16,1,2,2,84054.75,63,150,1
0,33,5,13,1,4,3,18168.8418,63,136,1
0,27,1,11,3,3,1,20305.50977,63,140,1
0,33,6,15,1,2,1,28560.38672,69,224,1
0,38,6,17,1,2,1,84054.75,66,210,1
0,43,1,16,2,2,1,84054.75,66,160,1
0,25,6,16,3,3,2,18168.8418,64,171,1
0,38,1,17,3,4,1,84054.75,70,140,1
0,26,6,16,1,4,1,12954.76563,67,120,1
0,36,1,18,1,4,1,84054.75,64,130,1
0,46,1,16,1,1,1,84054.75,60,130,1
0,65,3,14,3,3,1,38925.33594,70,185,1
0,28,5,11,1,3,3,23362.87305,64,136,1
0,47,1,12,1,3,1,49430.10938,64,180,1
0,39,5,12,1,2,2,23362.87305,64,228,1
0,29,6,18,1,3,4,33712.96875,67,143,1
0,39,1,16,1,4,1,84054.75,62,105,1
0,35,1,12,1,2,1,84054.75,64,134,1
0,50,1,12,1,1,1,84054.75,64,160,1
0,29,1,18,1,3,1,33712.96875,69,145,1
0,30,1,12,1,3,2,33712.96875,68,190,1
0,40,1,13,5,3,1,84054.75,61,140,1
0,39,6,16,1,2,1,84054.75,66,140,1
0,54,6,17,1,3,1,23362.87305,66,180,1
0,36,6,17,1,2,1,44152.16016,68,135,1
0,48,1,13,4,4,1,84054.75,63,150,1
0,46,1,18,1,1,1,84054.75,65,131,1
0,37,1,16,1,4,1,84054.75,69,195,1
0,53,3,16,1,2,1,38925.33594,62,125,1
0,48,1,15,1,2,1,44152.16016,67,215,1
0,43,1,12,1,2,1,49430.10938,64,160,1
0,28,1,16,1,4,1,84054.75,66,146,1
0,34,3,16,1,2,1,84054.75,68,140,1
0,38,4,18,1,4,1,38925.33594,63,190,1
0,31,5,16,1,1,1,84054.75,64,126,1
0,47,4,16,1,2,1,84054.75,62,160,1
0,27,1,10,1,4,1,23362.87305,67,115,1
0,34,6,16,1,4,1,84054.75,65,138,1
0,40,6,16,1,2,1,19237.19531,68,280,1
0,49,4,12,1,2,1,28560.38672,66,175,1
0,44,4,18,1,3,3,33712.96875,65,170,1
0,34,1,14,1,4,1,84054.75,70,160,1
0,30,1,12,1,1,1,28560.38672,58,160,1
0,65,1,16,5,3,1,20305.50977,64,155,1
0,52,1,18,1,2,1,84054.75,60,135,1
0,43,1,18,1,2,1,84054.75,67,150,1
0,45,1,18,4,1,1,84054.75,68,175,1
0,44,1,16,1,1,1,84054.75,66,120,1
0,63,1,12,3,3,1,28560.38672,62,155,1
0,44,4,13,1,2,1,33712.96875,65,132,1
0,63,1,12,4,3,1,84054.75,63,93,1
0,33,1,12,4,2,1,84054.75,63,200,1
0,25,1,14,1,3,1,33712.96875,62,110,1
0,45,1,16,2,2,1,84054.75,68,150,1
0,54,1,18,4,3,1,84054.75,63,146,1
0,43,4,13,1,3,1,23362.87305,62,138,1
0,28,6,16,1,2,1,38925.33594,63,100,1
0,63,1,11,2,2,1,23362.87305,63,175,1
0,45,4,17,1,2,1,49430.10938,63,140,1
0,32,1,12,1,2,1,33712.96875,67,120,1
0,27,1,17,1,2,1,44152.16016,65,130,1
0,44,1,12,1,3,1,84054.75,64,125,1
0,42,1,12,1,4,1,84054.75,66,147,1
0,36,1,13,1,3,2,49430.10938,62,128,1
0,31,4,14,1,2,1,19237.19531,64,195,1
0,29,6,16,1,1,1,44152.16016,65,128,1
0,40,1,12,1,1,1,84054.75,68,180,1
0,34,4,14,1,2,1,38925.33594,68,134,1
0,46,1,18,1,3,1,84054.75,67,165,1
0,52,1,14,1,4,1,84054.75,64,130,1
0,35,4,12,1,1,3,38925.33594,65,180,1
0,50,1,13,1,3,1,23362.87305,68,240,1
0,42,1,14,2,3,1,84054.75,65,140,1
0,52,1,12,2,4,1,49430.10938,66,140,1
0,54,5,16,1,1,1,84054.75,62,180,1
0,28,1,16,1,3,1,44152.16016,66,118,1
0,38,1,16,6,4,1,84054.75,63,140,1
0,44,1,14,1,1,1,84054.75,66,140,1
0,41,4,12,1,2,1,28560.38672,64,108,1
0,47,4,13,4,3,1,17171.26367,60,180,1
0,50,1,16,1,3,1,84054.75,66,120,1
0,42,1,12,1,2,1,23362.87305,68,160,1
0,34,1,16,4,3,2,84054.75,69,165,1
0,54,4,13,1,3,1,49430.10938,66,120,1
0,39,1,17,1,1,1,84054.75,62,115,1
0,46,1,13,1,2,1,84054.75,68,126,1
0,28,4,12,1,4,1,10865.42871,67,130,1
0,28,1,12,1,2,1,28560.38672,67,140,1
0,29,1,16,1,1,1,38925.33594,63,160,1
0,58,1,12,4,3,1,33712.96875,67,158,1
0,27,1,14,1,4,1,49430.10938,65,140,1
0,60,1,16,1,1,1,84054.75,62,135,1
0,28,1,16,1,1,1,84054.75,61,120,1
0,36,1,15,1,4,1,84054.75,66,130,1
0,40,1,18,4,4,2,84054.75,66,140,1
0,37,1,12,1,3,1,84054.75,64,501,1
0,46,1,14,4,4,1,84054.75,68,130,1
0,52,1,16,1,4,1,84054.75,66,190,1
0,50,1,18,4,3,1,84054.75,63,160,1
0,34,1,13,1,2,1,49430.10938,65,130,1
0,28,1,16,1,2,1,38925.33594,63,160,1
0,56,1,12,2,4,1,84054.75,67,155,1
0,40,1,12,1,4,1,84054.75,65,150,1
0,43,1,16,2,3,2,38925.33594,68,180,1
0,53,5,18,1,1,1,84054.75,65,130,1
0,34,1,14,1,2,3,84054.75,63,130,1
0,33,6,16,1,1,1,44152.16016,70,200,1
0,44,4,14,1,4,3,84054.75,64,185,1
0,56,4,18,6,4,1,84054.75,65,125,1
0,56,3,12,5,3,1,84054.75,64,120,1
0,33,1,17,3,1,3,44152.16016,59,105,1
0,37,1,16,3,3,1,84054.75,65,220,1
0,40,1,16,1,3,1,44152.16016,66,118,1
0,34,1,13,1,4,4,84054.75,65,150,1
0,31,1,16,1,2,1,84054.75,67,140,1
0,28,6,17,1,1,1,28560.38672,66,125,1
0,29,1,15,1,2,1,84054.75,64,120,1
0,52,1,12,4,1,1,33712.96875,65,200,1
0,56,1,13,6,2,1,38925.33594,66,270,1
0,44,1,12,1,2,1,44152.16016,59,135,1
0,55,1,12,1,1,1,84054.75,66,157,1
0,39,1,16,1,4,4,49430.10938,62,135,1
0,30,1,16,1,2,1,44152.16016,66,135,1
0,39,1,14,1,3,1,84054.75,69,160,1
0,40,1,16,4,4,3,84054.75,64,185,1
0,50,1,13,1,4,1,84054.75,60,102,1
0,35,1,16,1,3,1,28560.38672,74,328,1
0,40,1,13,1,4,1,23362.87305,62,230,1
0,30,4,12,1,2,1,17171.26367,62,103,1
0,35,1,18,1,1,1,84054.75,63,220,1
0,39,6,14,1,1,1,33712.96875,69,155,1
0,57,3,12,1,2,1,44152.16016,66,140,1
0,31,1,12,1,1,1,84054.75,65,113,1
0,27,4,16,1,3,1,38925.33594,65,115,1
0,25,1,12,1,4,1,33712.96875,63,110,1
0,33,4,12,1,1,1,28560.38672,62,501,1
0,51,4,14,1,4,1,84054.75,65,165,1
0,47,1,12,6,4,1,84054.75,67,205,1
0,54,1,12,1,3,1,28560.38672,64,129,1
0,30,1,16,1,2,1,84054.75,60,105,1
0,32,6,12,1,4,1,44152.16016,63,102,1
0,33,4,12,1,3,2,28560.38672,67,153,1
0,26,1,16,1,4,1,84054.75,65,110,1
0,45,1,14,3,1,1,84054.75,64,180,1
0,50,6,16,6,2,1,84054.75,63,200,1
0,34,5,12,1,4,1,84054.75,63,118,1
0,42,4,15,6,4,4,23362.87305,64,125,1
0,54,1,14,3,3,1,84054.75,63,140,1
0,28,1,12,1,4,1,84054.75,61,97,1
0,28,1,12,1,3,2,44152.16016,63,190,1
0,27,1,14,1,4,1,84054.75,62,110,1
0,52,1,18,5,2,2,84054.75,63,190,1
0,42,6,15,1,4,1,23362.87305,70,225,1
0,39,4,12,1,3,1,23362.87305,60,156,1
0,48,4,14,6,4,4,28560.38672,69,175,1
0,25,6,14,6,3,4,23362.87305,64,130,1
0,48,1,14,1,1,1,84054.75,64,130,1
0,27,1,17,1,1,1,84054.75,68,125,1
0,46,4,12,1,4,4,23362.87305,61,187,1
0,47,4,18,3,2,2,33712.96875,65,220,1
0,41,1,15,2,4,1,84054.75,64,115,1
0,34,1,12,5,3,1,23362.87305,67,132,1
0,44,1,11,1,4,1,84054.75,62,200,1
0,48,1,12,1,1,1,84054.75,67,150,1
0,50,4,12,4,4,1,23362.87305,66,200,1
0,50,1,10,6,3,1,19237.19531,65,168,1
